mol_id,smiles,mu,alpha,homo,lumo,gap,r2,zpve,cv,u0,u298,h298,g298
gdb_1545,CCOC(C)C#C,1.313,67.42,-0.252,0.0414,0.2934,1022.7847,0.144989,30.817,-309.678054,-309.669245,-309.668301,-309.711706
gdb_1548,COCC(C)C#C,1.0016,67.12,-0.2581,0.0563,0.3144,1030.1686,0.145567,30.547,-309.677142,-309.668398,-309.667454,-309.710239
gdb_1553,NC(CCO)C#N,3.9247,58.01,-0.2675,0.0262,0.2937,1014.6456,0.124907,28.485,-341.834413,-341.826098,-341.825154,-341.867368
gdb_1559,CCCN(C)C=O,3.9066,66.31,-0.2392,0.0332,0.2724,1077.4188,0.159028,29.774,-327.009009,-327.000262,-326.999318,-327.042747
gdb_1566,CCC(C)CCO,1.3242,71.22,-0.261,0.0805,0.3416,1234.4279,0.193096,33.666,-312.124451,-312.11489,-312.113946,-312.158831
gdb_1575,CCOC(C)CC,0.9463,71.94,-0.2462,0.0873,0.3335,1080.5854,0.192354,33.462,-312.128429,-312.118892,-312.117948,-312.162923
gdb_1580,COCC(O)CO,3.1223,57.66,-0.2586,0.0725,0.3311,1076.9996,0.146641,29.996,-383.971058,-383.962399,-383.961455,-384.004288
gdb_1584,C#CC(=O)C(=N)N,1.8806,56.32,-0.253,-0.0811,0.1719,735.4016,0.077006,25.653,-339.41629,-339.409078,-339.408134,-339.447459
gdb_1585,C(#N)C(=O)C(=N)N,5.7198,51.27,-0.2751,-0.1097,0.1654,712.308,0.066178,24.091,-355.515622,-355.508578,-355.507633,-355.546777
gdb_1586,C#CC(=O)C(=O)N,0.844,50.95,-0.2544,-0.0938,0.1606,719.4434,0.064803,24.719,-359.317823,-359.310674,-359.30973,-359.349183
gdb_1591,CC(=O)C(O)C#N,3.6266,51.03,-0.2951,-0.0576,0.2375,739.2555,0.087694,25.565,-360.538112,-360.530553,-360.529608,-360.570354
gdb_1600,[NH3+]C(C#C)C([O-])=O,4.9929,52.08,-0.2585,0.0077,0.2663,747.7608,0.089346,25.588,-360.503506,-360.496335,-360.495391,-360.534917
gdb_1602,CC(C)C(=O)C#C,2.7723,63.92,-0.2606,-0.056,0.2046,831.5516,0.121904,29.051,-308.505543,-308.497255,-308.496311,-308.538162
gdb_1613,CC(C#N)N(C)C,4.1669,64.73,-0.2273,0.029,0.2563,833.0949,0.147068,29.885,-305.897998,-305.889567,-305.888623,-305.930279
gdb_1614,CC(C)C(C)C#C,0.6217,73.1,-0.2582,0.0567,0.3149,918.1293,0.168953,32.932,-273.762938,-273.754018,-273.753074,-273.79562
gdb_1616,CC(C)C(N)C#N,2.8133,64.35,-0.2685,0.0274,0.296,848.8007,0.148083,30.342,-305.91553,-305.907073,-305.906129,-305.94784
gdb_1617,CC(C)C(O)C#C,1.3225,65.73,-0.2636,0.0312,0.2948,851.9154,0.145386,31.694,-309.686862,-309.678138,-309.677194,-309.719333
gdb_1623,CC(O)C(O)C#C,0.1804,59.02,-0.253,0.0305,0.2834,831.6567,0.121518,30.699,-345.610574,-345.601986,-345.601042,-345.643073
gdb_1627,CC(C)N(C)C=O,3.9248,65.66,-0.2388,0.0343,0.2731,890.2583,0.158641,30.429,-327.010026,-327.001322,-327.000378,-327.043349
gdb_1629,CC(O)C(O)C=O,2.3282,54.12,-0.2626,-0.0368,0.2258,832.8745,0.122273,28.668,-382.796989,-382.788932,-382.787988,-382.82913
gdb_1646,CCC(=O)C(=O)N,1.165,54.38,-0.2399,-0.0611,0.1788,850.4674,0.111761,27.651,-361.77204,-361.764019,-361.763075,-361.804796
gdb_1651,CC(=O)C(=O)OC,1.3223,51.5,-0.2525,-0.0704,0.182,812.0644,0.098825,26.209,-381.634033,-381.62598,-381.625036,-381.66722
gdb_1656,CC(C)C(=O)CO,2.928,60.84,-0.2628,-0.0244,0.2384,911.7875,0.145893,30.021,-346.87843,-346.869837,-346.868893,-346.912513
gdb_1658,CCC(=O)C(C)C,2.4591,67.7,-0.2378,-0.0066,0.2313,970.1419,0.168905,31.937,-310.954565,-310.945391,-310.944447,-310.988708
gdb_1670,CC(C[NH3+])C([O-])=O,14.6499,63.56,-0.1706,-0.0323,0.1383,873.4033,0.135678,29.041,-362.87621,-362.867766,-362.866822,-362.909906
gdb_1691,CCC(C)C(C)C,0.0663,77.88,-0.2985,0.0837,0.3822,1068.0204,0.216155,35.513,-276.201993,-276.192206,-276.191262,-276.237012
gdb_1692,CCC(C)C(C)O,1.399,70.52,-0.2591,0.0702,0.3293,1003.9967,0.192703,34.351,-312.130526,-312.121063,-312.120119,-312.164135
gdb_1693,CCC(O)C(C)C,1.4485,70.88,-0.2605,0.0732,0.3336,1017.3033,0.192575,34.372,-312.132386,-312.122925,-312.121981,-312.165952
gdb_1702,CC1(COC1)C#C,1.4015,62.51,-0.2527,0.0414,0.2941,734.2967,0.123569,26.708,-308.462063,-308.454771,-308.453827,-308.493184
gdb_1711,C1C(CO1)(C#N)O,2.2852,50.59,-0.2744,-0.0029,0.2716,668.6074,0.089259,23.553,-360.48972,-360.482931,-360.481987,-360.520873
gdb_1712,CC1(CCC1)C=O,2.7295,64.58,-0.2457,-0.021,0.2247,773.1958,0.147292,27.325,-309.723988,-309.716488,-309.715543,-309.755559
gdb_1732,CC#CC1(CC1)O,1.6153,66.92,-0.2283,0.0429,0.2712,969.1506,0.12287,28.414,-308.476587,-308.468509,-308.467565,-308.509777
gdb_1735,CC1(CC#C)CO1,1.9521,62.32,-0.2586,0.0478,0.3065,800.8411,0.122385,27.851,-308.46712,-308.459489,-308.458545,-308.498736
gdb_1740,C1CC1(CC#N)O,3.0985,57.47,-0.275,0.0239,0.2989,769.514,0.112668,26.059,-324.575851,-324.568737,-324.567792,-324.606985
gdb_1743,CC1(CC1)CC=O,2.707,64.67,-0.2448,-0.0204,0.2244,873.8066,0.14641,28.279,-309.71992,-309.712065,-309.711121,-309.752243
gdb_1759,CC1(CC1O)C#N,4.5999,58.55,-0.2796,0.0312,0.3108,748.8023,0.112273,26.893,-324.575989,-324.568524,-324.567579,-324.60712
gdb_1765,CC1NC1(C)C#C,1.0467,67.99,-0.2358,0.0395,0.2753,808.0286,0.134707,29.478,-288.589678,-288.581659,-288.580715,-288.621281
gdb_1774,OC1CC1(O)C#C,2.3038,56.83,-0.2422,0.0231,0.2653,731.6978,0.098941,27.548,-344.390227,-344.382893,-344.381949,-344.420997
gdb_1779,CC1NC1(C)C=O,2.2596,62.47,-0.2557,-0.0328,0.2229,779.3233,0.135142,27.971,-325.773278,-325.765395,-325.764451,-325.805058
gdb_1802,CC1(CC1)C(=O)N,3.4827,61.08,-0.2424,0.0348,0.2772,734.9678,0.136146,28.607,-325.808092,-325.80023,-325.799286,-325.840103
gdb_1808,CC(C)C1(C)CO1,1.7246,66.69,-0.2584,0.0849,0.3432,801.5285,0.169765,30.885,-310.91014,-310.901848,-310.900904,-310.942327
gdb_1809,CC(C)C1(CC1)O,1.2668,66.98,-0.2355,0.0665,0.302,806.1359,0.16913,31.978,-310.909285,-310.900583,-310.899639,-310.941881
gdb_1811,CC(O)C1(C)CN1,2.6786,63.57,-0.2329,0.0638,0.2967,772.3621,0.159009,30.426,-326.954728,-326.946554,-326.94561,-326.986558
gdb_1812,CC(O)C1(C)CO1,1.7585,59.7,-0.2613,0.0854,0.3467,752.9237,0.146503,29.333,-346.840597,-346.832753,-346.831808,-346.872125
gdb_1815,CC(C)(C)C1CO1,1.6774,66.77,-0.2615,0.0811,0.3426,799.3187,0.169606,30.942,-310.906738,-310.898496,-310.897552,-310.938503
gdb_1820,N=C1OC(=O)C=C1,2.3239,52.72,-0.2894,-0.0955,0.1939,625.2566,0.068242,19.278,-359.368793,-359.36354,-359.362596,-359.397857
gdb_1821,C1C(=O)C=CC1=O,1.6419,54.38,-0.2518,-0.0964,0.1555,671.7409,0.078672,20.722,-343.305175,-343.29946,-343.298516,-343.334936
gdb_1835,C1C(=O)CNC1=O,2.3925,50.9,-0.249,-0.0394,0.2096,694.6093,0.090607,22.122,-360.575745,-360.569559,-360.568615,-360.606346
gdb_1846,CC1=CCC(=O)N1,3.6461,60.0,-0.2108,0.0052,0.216,747.8167,0.11381,24.669,-324.634527,-324.627867,-324.626923,-324.664897
gdb_1851,C1C(=O)NC(=N1)N,3.8761,52.23,-0.2349,0.0043,0.2392,684.1636,0.092292,22.81,-356.752533,-356.746438,-356.745494,-356.78226
gdb_1854,CC1OC(=N)C=C1,3.4684,62.02,-0.2446,-0.029,0.2155,705.8206,0.114542,23.441,-324.606977,-324.60073,-324.599786,-324.636954
gdb_1869,CC1CNC(=O)C1,3.8461,60.89,-0.2362,0.0379,0.2741,793.3054,0.138559,25.453,-325.833302,-325.826478,-325.825534,-325.863985
gdb_1872,CC1COC(=N)C1,3.2473,61.95,-0.2542,0.0328,0.287,789.4531,0.138297,25.089,-325.807242,-325.800516,-325.799571,-325.837836
gdb_1873,CC1COC(=N)O1,4.3275,54.71,-0.2522,0.0577,0.3099,686.5178,0.114565,23.283,-361.740062,-361.733629,-361.732685,-361.770605
gdb_1874,CC1COC(=O)C1,4.4525,56.82,-0.2631,0.0158,0.2789,770.8415,0.126141,24.142,-345.709596,-345.703023,-345.702079,-345.740109
gdb_1888,CC1CC(O)CO1,1.6322,59.98,-0.2407,0.0706,0.3113,709.7029,0.148644,26.898,-346.861074,-346.853813,-346.852869,-346.892385
gdb_1890,CC1CCC(C)O1,1.2058,67.6,-0.2459,0.0852,0.3311,851.3752,0.172079,28.329,-310.942587,-310.934911,-310.933967,-310.974709
gdb_1897,CC1C2CC1(C)C2,0.2293,71.96,-0.2831,0.0954,0.3785,734.3806,0.172164,27.722,-273.744309,-273.737277,-273.736332,-273.774697
gdb_1911,CC12CC(O)C1N2,2.6597,60.73,-0.2454,0.0697,0.3151,728.2412,0.136955,26.283,-325.736331,-325.729427,-325.728483,-325.766735
gdb_1915,CC1CC2(C)OC12,1.8176,64.3,-0.2433,0.0925,0.3357,762.781,0.147372,27.121,-309.693538,-309.686393,-309.685449,-309.724128
gdb_1919,OC1CC2(O)CC12,1.5198,56.84,-0.2459,0.0733,0.3193,701.3333,0.124521,26.109,-345.613396,-345.606614,-345.60567,-345.643626
gdb_1920,CC12CC(C1)C=C2,0.1766,68.19,-0.2212,0.018,0.2391,643.7864,0.14978,24.764,-272.554824,-272.548828,-272.547883,-272.584029
gdb_1922,OC12CC(C1)C=C2,1.2762,60.66,-0.2275,0.0119,0.2394,597.6453,0.126188,23.618,-308.480308,-308.474602,-308.473658,-308.50924
gdb_1925,CC12CC(C1)OC2,1.7581,63.42,-0.2348,0.0844,0.3193,648.2453,0.149988,24.498,-309.702237,-309.696182,-309.695238,-309.731606
gdb_1933,CC12CCC1(C)N2,1.8269,68.51,-0.2138,0.0774,0.2912,727.6135,0.159861,28.212,-289.811983,-289.804635,-289.803691,-289.842653
gdb_1938,C#CC1CC(=O)C1,2.1494,60.68,-0.2472,-0.0263,0.2209,818.965,0.099791,24.887,-307.291354,-307.284574,-307.283629,-307.322289
gdb_1941,O=C1CC(O1)C#C,3.8907,53.22,-0.2784,0.0006,0.279,741.7742,0.077382,22.38,-343.240623,-343.23439,-343.233446,-343.270891
gdb_1944,C1C(CC1=O)C=O,0.4688,56.48,-0.2604,-0.0344,0.226,847.3086,0.099769,23.669,-344.469516,-344.462773,-344.461829,-344.500826
gdb_1948,CC1CC(C1)C#C,0.8831,70.76,-0.253,0.052,0.3049,911.2808,0.147597,28.164,-272.544482,-272.536998,-272.536054,-272.575756
gdb_1951,CC1CC(O1)C#C,1.7829,63.48,-0.2522,0.026,0.2782,851.7717,0.12356,26.488,-308.467642,-308.460336,-308.459392,-308.499218
gdb_1953,CN1CC(C1)C#N,3.6113,62.74,-0.2348,0.0245,0.2593,853.6152,0.125823,24.908,-304.686811,-304.679865,-304.678921,-304.71775
gdb_1955,OC1CC(C1)C#N,3.4877,57.94,-0.2768,0.0312,0.308,807.4133,0.113854,24.798,-324.577613,-324.570767,-324.569823,-324.608547
gdb_1957,CC1CC(O1)C=O,2.1092,57.62,-0.2428,-0.0304,0.2124,839.2452,0.123321,25.381,-345.646965,-345.639631,-345.638687,-345.679153
gdb_1958,CC1CN(C1)C=O,4.3386,63.33,-0.2386,0.0278,0.2664,879.5528,0.136847,25.699,-325.790782,-325.783318,-325.782374,-325.823431
gdb_1959,OC1CC(C1)C=O,2.352,58.03,-0.2509,-0.0229,0.228,878.0989,0.123924,25.835,-345.646914,-345.639701,-345.638757,-345.67851
gdb_1963,CCC1CC(=O)C1,2.9522,64.9,-0.2392,-0.0162,0.223,946.2511,0.147052,27.467,-309.735489,-309.727948,-309.727004,-309.767494
gdb_1967,COC1CC(=O)C1,2.968,58.38,-0.2422,-0.0209,0.2212,872.3949,0.123071,25.861,-345.650105,-345.642843,-345.641899,-345.681734
gdb_1971,OCC1CC(=O)O1,2.8699,50.3,-0.2796,0.0025,0.2821,788.3577,0.10167,23.492,-381.612648,-381.606056,-381.605112,-381.643529
gdb_1972,CC1CC(CO)C1,1.2181,68.05,-0.2607,0.0784,0.3391,1002.5383,0.171293,29.493,-310.90878,-310.900748,-310.899803,-310.941019
gdb_1980,OCC1CC(O)C1,1.8343,60.87,-0.254,0.0759,0.3299,947.1788,0.147771,28.311,-346.833271,-346.825496,-346.824551,-346.865288
gdb_1984,CC(=O)CC1CO1,3.3679,57.74,-0.2487,-0.0144,0.2343,910.2191,0.122566,26.453,-345.651109,-345.643369,-345.642425,-345.6841
gdb_1989,NC(=O)CC1CN1,2.5886,57.33,-0.2423,0.0312,0.2735,854.1692,0.125986,26.408,-341.84119,-341.833846,-341.832901,-341.873047
gdb_2003,C#CC12CC(C1)O2,1.9161,61.1,-0.241,0.0143,0.2553,662.2897,0.100947,23.072,-307.209274,-307.203358,-307.202413,-307.238732
gdb_2009,O=CC12CC(C1)C2,2.74,62.46,-0.2461,-0.0278,0.2183,691.0499,0.125734,22.871,-308.475489,-308.469386,-308.468442,-308.505736
gdb_2023,C1CC12CC(=O)O2,4.036,54.55,-0.2756,0.0098,0.2854,708.1423,0.101585,22.537,-344.463502,-344.457523,-344.456579,-344.493247
gdb_2032,OC1CC2(CN2)C1,1.2634,60.86,-0.2419,0.0757,0.3175,799.6855,0.13718,25.948,-325.731549,-325.724788,-325.723843,-325.76209
gdb_2036,CC1(C)CC2OC12,1.8126,63.3,-0.2495,0.0875,0.337,689.5641,0.147343,27.007,-309.686348,-309.679417,-309.678472,-309.716532
gdb_2039,CC1(O)CC2CC12,1.1329,63.59,-0.2432,0.0776,0.3208,689.526,0.1478,27.39,-309.689595,-309.682688,-309.681743,-309.719705
gdb_2046,CC1(O)C2CC1O2,1.8302,56.75,-0.2535,0.0765,0.3299,628.3097,0.12452,24.69,-345.584667,-345.578458,-345.577514,-345.614261
gdb_2049,CC1(O)C2CCC12,1.2976,63.82,-0.2406,0.0769,0.3175,705.5747,0.148147,27.236,-309.68514,-309.678225,-309.677281,-309.715279
gdb_2056,C1CN=COC1=O,2.1195,51.04,-0.2799,-0.0294,0.2506,626.1609,0.091807,20.591,-360.559076,-360.55341,-360.552466,-360.588698
gdb_2060,C1CC=CC(=O)C1,3.6663,63.69,-0.2353,-0.0468,0.1885,710.3459,0.127016,23.302,-308.561301,-308.555191,-308.554247,-308.591213
gdb_2062,C1C=CC(=O)CN1,3.2258,59.95,-0.2164,-0.0521,0.1643,682.8781,0.115692,22.725,-324.595399,-324.589355,-324.588411,-324.625302
gdb_2064,C1CNC(=O)C=C1,4.175,59.88,-0.2393,-0.0314,0.2079,680.8172,0.11637,22.623,-324.625415,-324.619449,-324.618505,-324.655101
gdb_2067,N=C1CCOCO1,2.0038,54.75,-0.2642,0.0132,0.2774,669.8514,0.115801,22.244,-361.72362,-361.717616,-361.716672,-361.753597
gdb_2077,C1COCOC1=O,3.5055,49.93,-0.2687,0.0033,0.2721,656.8586,0.103425,21.446,-381.624381,-381.618434,-381.61749,-381.654462
gdb_2093,CC1COC=NC1,2.2593,60.82,-0.2443,0.0284,0.2727,729.9612,0.138772,24.495,-325.795649,-325.789053,-325.788109,-325.825979
gdb_2097,CC1CCOC=N1,2.0936,61.38,-0.2451,0.0263,0.2714,727.8349,0.138785,24.452,-325.797425,-325.790917,-325.789972,-325.827699
gdb_2107,CC1COCCO1,0.1906,60.74,-0.233,0.096,0.329,748.2453,0.149652,25.53,-346.856186,-346.849489,-346.848544,-346.886477
gdb_2112,C1COCCC1O,1.7486,60.22,-0.2494,0.0785,0.3279,759.6757,0.15025,25.765,-346.86164,-346.85499,-346.854046,-346.891859
gdb_2113,C1C(COCO1)O,1.481,52.73,-0.254,0.0609,0.3149,703.2478,0.126632,24.08,-382.781841,-382.77543,-382.774486,-382.811922
gdb_2115,C1C=CC(=O)C1=O,4.9769,53.59,-0.2347,-0.0951,0.1396,628.4655,0.078667,20.753,-343.291812,-343.286071,-343.285127,-343.321538
gdb_2124,C1C(=O)C(=O)CN1,3.3467,50.7,-0.2199,-0.0939,0.126,652.3785,0.090604,21.993,-360.526225,-360.520067,-360.519123,-360.556546
gdb_2132,CC1=CCOC1=O,4.4336,56.43,-0.2672,-0.0359,0.2313,674.492,0.102242,22.683,-344.512001,-344.505657,-344.504713,-344.542299
gdb_2136,CC1N=CNC1=N,3.2882,59.65,-0.2315,-0.0035,0.228,661.0574,0.115146,24.053,-320.785074,-320.778523,-320.777578,-320.815432
gdb_2149,CC1CC=CC1O,1.6336,64.77,-0.2501,0.012,0.2621,726.6992,0.149145,26.927,-309.731169,-309.724095,-309.72315,-309.761939
gdb_2155,CC1CCCC1=O,2.7225,63.71,-0.234,-0.0123,0.2218,760.255,0.148988,26.25,-309.763785,-309.756773,-309.755829,-309.794758
gdb_2158,CC1CCOC1=O,4.1989,56.53,-0.2629,0.015,0.2779,707.4326,0.126345,24.047,-345.710017,-345.703435,-345.702491,-345.740519
gdb_2159,CC1COCC1=O,1.7816,56.75,-0.2424,-0.0247,0.2177,714.6572,0.125,24.636,-345.678211,-345.671405,-345.670461,-345.709025
gdb_2160,CC1OCCC1=O,1.7119,56.66,-0.2422,-0.0251,0.2171,692.8027,0.12495,24.719,-345.680831,-345.67403,-345.673086,-345.711706
gdb_2161,CC1OCOC1=N,1.7241,54.25,-0.2689,0.0189,0.2878,662.3345,0.114285,23.502,-361.729115,-361.722539,-361.721595,-361.759768
gdb_2164,CN1CCNC1=O,3.8231,58.06,-0.2323,0.0627,0.295,693.8648,0.127706,24.201,-341.886905,-341.880196,-341.879252,-341.917425
gdb_2166,NC1CCOC1=O,3.2035,52.83,-0.2438,0.0095,0.2533,681.764,0.115622,23.572,-361.752301,-361.745829,-361.744885,-361.78268
gdb_2172,OC1COCC1=O,0.9271,49.82,-0.2592,-0.0409,0.2183,662.1434,0.101658,23.1,-381.59931,-381.592966,-381.592022,-381.629578
gdb_2191,CC1OC(=N)C1O,1.3941,54.81,-0.27,0.0136,0.2836,696.4122,0.112651,25.653,-361.710525,-361.703268,-361.702324,-361.741886
gdb_2193,CC1OC(=O)C1N,3.1797,53.3,-0.246,0.0039,0.2499,707.1464,0.113596,25.429,-361.735863,-361.728698,-361.727754,-361.767029
gdb_2204,CC1CC(C)C1C,0.1391,74.19,-0.2775,0.08,0.3575,874.545,0.194624,31.376,-274.987123,-274.978912,-274.977968,-275.018819
gdb_2209,CC1OC(C)C1O,0.2336,60.12,-0.2487,0.0547,0.3035,755.893,0.146997,28.584,-346.841836,-346.833931,-346.832986,-346.87414
gdb_2217,CC12CCC1C2O,1.2943,64.16,-0.2392,0.0778,0.317,703.03,0.148316,27.207,-309.68974,-309.682658,-309.681713,-309.720174
gdb_2235,CC12OC1CC=C2,1.8071,61.24,-0.2417,0.0064,0.2481,647.8958,0.125258,24.013,-308.513516,-308.507357,-308.506413,-308.543051
gdb_2239,CC12CC1COC2,1.6121,63.62,-0.2473,0.0928,0.3401,682.8931,0.14979,25.142,-309.716094,-309.709648,-309.708704,-309.745933
gdb_2243,CC12COCC1N2,1.274,59.95,-0.2445,0.0925,0.337,662.2511,0.138519,24.246,-325.760797,-325.754485,-325.753541,-325.790579
gdb_2246,OC12CC1COC2,1.3819,56.33,-0.2514,0.0725,0.3239,637.6785,0.126063,24.068,-345.637174,-345.631008,-345.630064,-345.666737
gdb_2255,NC12CC1OC2=N,1.5596,55.26,-0.2443,0.0186,0.2629,626.2045,0.102641,23.52,-340.59595,-340.58981,-340.588866,-340.625606
gdb_2256,NC12CC1OC2=O,3.3424,50.13,-0.2483,0.0,0.2484,610.2028,0.090612,22.522,-360.499088,-360.493101,-360.492157,-360.528675
gdb_2259,OC12CC1OC2=N,2.2974,51.78,-0.2623,0.0144,0.2767,608.5618,0.089574,22.847,-360.469291,-360.463236,-360.462292,-360.498908
gdb_2270,OC1CC2CC12O,1.0064,56.83,-0.2515,0.0761,0.3276,662.5754,0.124498,26.148,-345.614707,-345.607894,-345.60695,-345.644966
